epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,580.247,0.74544,0.56724,0.87778,0.68627,0.53846,0.59112,0.28896,1.64336,2.16164,1.66738,0.0012872,0.0012872,0.0012872
182,583.591,0.70778,0.54702,0.92895,0.76909,0.53846,0.57279,0.30261,1.6535,1.95202,1.61538,0.00128324,0.00128324,0.00128324
183,586.771,0.77487,0.54878,0.89065,0.81629,0.46154,0.54952,0.27201,1.674,1.8163,1.68004,0.00127928,0.00127928,0.00127928
184,589.959,0.71402,0.58058,0.91083,0.76556,0.50463,0.65085,0.24826,1.71335,2.13119,1.77183,0.00127532,0.00127532,0.00127532
185,593.099,0.75162,0.59481,0.90923,0.52875,0.69058,0.5787,0.19569,1.82216,2.24004,1.81271,0.00127136,0.00127136,0.00127136
186,596.291,0.68872,0.52869,0.89504,0.76206,0.38462,0.55888,0.20205,1.75182,2.41064,1.72337,0.0012674,0.0012674,0.0012674
187,599.386,0.67402,0.55965,0.85408,0.56449,0.61538,0.60964,0.27257,1.75039,1.82263,1.77524,0.00126344,0.00126344,0.00126344
188,602.586,0.68469,0.53284,0.86022,0.61974,0.76923,0.73244,0.38508,1.71756,1.4672,1.80532,0.00125948,0.00125948,0.00125948
189,605.71,0.70746,0.54421,0.87477,0.54773,0.76923,0.68373,0.36514,1.77901,1.67781,1.83274,0.00125552,0.00125552,0.00125552
190,608.907,0.68468,0.52557,0.92628,0.76741,0.53846,0.66485,0.35794,1.81562,1.73434,1.85765,0.00125156,0.00125156,0.00125156
191,612.083,0.69514,0.52727,0.89949,0.59941,0.69231,0.6685,0.35941,1.74346,1.79893,1.74964,0.0012476,0.0012476,0.0012476
192,615.315,0.64132,0.47934,0.87713,0.61148,0.53846,0.63452,0.37612,1.79926,1.77917,1.70611,0.00124364,0.00124364,0.00124364
193,618.39,0.67765,0.50395,0.87791,1,0.52675,0.727,0.43534,1.77054,1.82214,1.72724,0.00123968,0.00123968,0.00123968
194,621.556,0.64193,0.48388,0.91993,0.58195,0.76923,0.71913,0.39561,1.7808,1.73363,1.77566,0.00123572,0.00123572,0.00123572
195,624.753,0.66144,0.50059,0.87032,0.64653,0.61538,0.66606,0.36002,1.86721,1.48721,1.84276,0.00123176,0.00123176,0.00123176
196,627.938,0.63083,0.50309,0.88025,0.69032,0.46154,0.60992,0.28612,1.75085,1.52585,1.77701,0.0012278,0.0012278,0.0012278
197,630.972,0.67075,0.52786,0.91861,0.72413,0.53846,0.62088,0.2464,1.7946,1.88989,1.77995,0.00122384,0.00122384,0.00122384
198,634.122,0.70305,0.51953,0.91268,0.5889,0.69231,0.60169,0.23764,1.7895,2.02017,1.80901,0.00121988,0.00121988,0.00121988
199,637.202,0.66917,0.54694,0.89784,0.55094,0.69231,0.59464,0.24137,1.74788,2.287,1.76064,0.00121592,0.00121592,0.00121592
200,640.397,0.72146,0.54942,0.92199,0.66911,0.76923,0.67348,0.34541,1.66002,2.33478,1.62355,0.00121196,0.00121196,0.00121196
201,643.429,0.71775,0.50792,0.90832,0.63677,0.61538,0.57396,0.3395,1.50375,2.38294,1.44426,0.001208,0.001208,0.001208
202,646.765,0.69466,0.54977,0.89281,0.61005,0.61538,0.54058,0.33826,1.53229,2.29087,1.46225,0.00120404,0.00120404,0.00120404
203,649.886,0.66982,0.529,0.89645,0.71006,0.75443,0.67209,0.34566,1.49638,2.187,1.47787,0.00120008,0.00120008,0.00120008
204,653.107,0.66014,0.56126,0.92667,0.66358,0.69231,0.62044,0.26051,1.56217,2.08046,1.60431,0.00119612,0.00119612,0.00119612
205,656.099,0.69075,0.49095,0.88033,0.65171,0.61538,0.57753,0.24619,1.55509,2.0724,1.62675,0.00119216,0.00119216,0.00119216
206,659.307,0.64046,0.50244,0.85022,0.66261,0.46154,0.60669,0.30461,1.58297,2.25569,1.68713,0.0011882,0.0011882,0.0011882
207,662.38,0.63205,0.48651,0.87452,0.6382,0.38462,0.41689,0.28274,1.52683,2.2866,1.65826,0.00118424,0.00118424,0.00118424
208,665.455,0.66952,0.49799,0.89348,0.82382,0.46154,0.56702,0.2663,1.60753,2.56913,1.70614,0.00118028,0.00118028,0.00118028
209,668.601,0.63596,0.47882,0.84075,0.67019,0.38462,0.44147,0.25122,1.81873,2.3783,1.99577,0.00117632,0.00117632,0.00117632
210,671.774,0.665,0.49051,0.88915,0.65305,0.38462,0.45786,0.23946,1.85877,2.23093,1.96839,0.00117236,0.00117236,0.00117236
211,674.925,0.71222,0.51881,0.9178,0.49863,0.38462,0.41013,0.21784,1.85494,2.28413,1.91935,0.0011684,0.0011684,0.0011684
212,678.088,0.67389,0.51435,0.88664,0.48126,0.46154,0.40781,0.20728,1.94827,2.03647,1.96066,0.00116444,0.00116444,0.00116444
213,681.242,0.61539,0.47392,0.89016,0.40445,0.57567,0.45153,0.23527,1.82295,2.07626,1.76574,0.00116048,0.00116048,0.00116048
214,684.244,0.6269,0.47481,0.87345,0.52696,0.53846,0.45634,0.23949,1.79307,2.11303,1.7239,0.00115652,0.00115652,0.00115652
215,687.329,0.63853,0.46201,0.86885,0.5945,0.56527,0.53005,0.24326,1.8089,1.98138,1.72683,0.00115256,0.00115256,0.00115256
216,690.375,0.59539,0.45396,0.83715,0.62225,0.53846,0.48702,0.27442,1.75529,2.25559,1.60596,0.0011486,0.0011486,0.0011486
217,693.565,0.6963,0.50532,0.89568,0.53212,0.61538,0.46847,0.26856,1.58214,2.48794,1.47248,0.00114464,0.00114464,0.00114464
218,696.794,0.63196,0.47644,0.89551,0.5581,0.61538,0.62848,0.26848,1.53566,2.65336,1.48554,0.00114068,0.00114068,0.00114068
219,699.822,0.58003,0.47316,0.84443,0.73999,0.53846,0.66177,0.2786,1.4926,2.20647,1.52759,0.00113672,0.00113672,0.00113672
220,703.022,0.56902,0.45057,0.86575,0.54867,0.69231,0.51737,0.31963,1.54132,1.87673,1.65127,0.00113276,0.00113276,0.00113276
221,706.18,0.62602,0.45698,0.86186,0.72421,0.46154,0.60453,0.29441,1.66814,1.67421,1.7587,0.0011288,0.0011288,0.0011288
222,709.242,0.6411,0.45835,0.89025,0.60689,0.38462,0.45091,0.26879,1.77672,1.64282,1.83135,0.00112484,0.00112484,0.00112484
223,712.488,0.67455,0.48558,0.91242,0.67197,0.38462,0.44222,0.29499,1.69882,1.76138,1.8049,0.00112088,0.00112088,0.00112088
224,715.545,0.60382,0.44421,0.86756,0.5345,0.46154,0.42332,0.28789,1.6222,2.25137,1.75111,0.00111692,0.00111692,0.00111692
225,718.645,0.59091,0.45569,0.85804,0.49795,0.46154,0.394,0.26348,1.66409,2.28807,1.77057,0.00111296,0.00111296,0.00111296
226,721.813,0.57447,0.43271,0.85272,0.45007,0.38462,0.37056,0.23434,1.8601,2.41082,1.90112,0.001109,0.001109,0.001109
227,724.981,0.66363,0.47274,0.90198,0.41501,0.38222,0.30922,0.1925,1.93106,2.71723,1.91292,0.00110504,0.00110504,0.00110504
228,728.049,0.61515,0.52885,0.89974,0.63047,0.30769,0.30969,0.18053,1.94755,3.05353,1.87135,0.00110108,0.00110108,0.00110108
229,731.246,0.61324,0.46693,0.87506,0.54605,0.38462,0.34712,0.18361,1.90333,2.92354,1.85416,0.00109712,0.00109712,0.00109712
230,734.244,0.62514,0.46382,0.8908,0.49608,0.46154,0.38994,0.20274,1.82793,2.93698,1.79409,0.00109316,0.00109316,0.00109316
231,737.425,0.61118,0.4478,0.87873,0.59346,0.46154,0.38084,0.20109,1.84098,2.64124,1.84944,0.0010892,0.0010892,0.0010892
232,740.659,0.60565,0.4353,0.86609,0.78853,0.46154,0.52496,0.25844,1.83739,2.18245,1.8112,0.00108524,0.00108524,0.00108524
233,743.966,0.62694,0.44727,0.89839,0.76075,0.53846,0.66074,0.27653,1.75407,1.9507,1.74493,0.00108128,0.00108128,0.00108128
234,747.118,0.58893,0.44162,0.83093,0.72545,0.61025,0.64238,0.276,1.70419,2.06005,1.73045,0.00107732,0.00107732,0.00107732
235,750.232,0.64373,0.49471,0.8589,0.65335,0.61538,0.64747,0.2776,1.75821,2.11514,1.74163,0.00107336,0.00107336,0.00107336
236,753.327,0.55799,0.4286,0.83259,0.75589,0.46154,0.58916,0.29756,1.88374,2.22248,1.77942,0.0010694,0.0010694,0.0010694
237,756.449,0.62249,0.45683,0.87364,1,0.45932,0.59673,0.28533,1.89358,2.53062,1.76892,0.00106544,0.00106544,0.00106544
238,759.657,0.55397,0.46644,0.8591,0.55337,0.61538,0.58895,0.269,1.79153,2.47825,1.66755,0.00106148,0.00106148,0.00106148
239,762.669,0.55024,0.4257,0.8411,0.75992,0.53846,0.5629,0.24943,1.82304,2.7283,1.72264,0.00105752,0.00105752,0.00105752
240,765.865,0.6064,0.46863,0.87131,0.71689,0.53846,0.59214,0.24291,1.74822,2.56711,1.68377,0.00105356,0.00105356,0.00105356
241,769.021,0.57931,0.43118,0.84445,0.67456,0.53846,0.5348,0.21212,1.80647,2.4203,1.78587,0.0010496,0.0010496,0.0010496
242,772.239,0.57471,0.42813,0.85627,0.62575,0.53846,0.54454,0.19967,1.97963,2.16588,1.94169,0.00104564,0.00104564,0.00104564
243,775.45,0.60114,0.44667,0.8662,0.45792,0.76923,0.57828,0.19548,2.12023,2.09452,2.0553,0.00104168,0.00104168,0.00104168
244,778.62,0.58769,0.43454,0.85992,0.49578,0.68128,0.62294,0.21924,2.09881,2.2617,2.04645,0.00103772,0.00103772,0.00103772
245,781.784,0.61696,0.42925,0.86686,0.49368,0.53846,0.462,0.24293,1.91983,2.14002,1.96919,0.00103376,0.00103376,0.00103376
246,784.922,0.61248,0.47189,0.83044,0.5458,0.53846,0.47672,0.25671,1.78974,2.03392,1.79062,0.0010298,0.0010298,0.0010298
247,788.033,0.61916,0.45559,0.85459,0.61301,0.53846,0.48189,0.27401,1.73476,2.17382,1.69194,0.00102584,0.00102584,0.00102584
248,791.133,0.56462,0.43359,0.81118,0.74403,0.53846,0.59834,0.27678,1.77534,2.26439,1.70173,0.00102188,0.00102188,0.00102188
249,794.261,0.58614,0.43756,0.87973,0.68624,0.53846,0.58297,0.26253,1.76165,2.27037,1.66193,0.00101792,0.00101792,0.00101792
250,797.396,0.56439,0.44049,0.86979,0.72518,0.60948,0.62942,0.27452,1.61639,2.11634,1.59587,0.00101396,0.00101396,0.00101396
251,800.498,0.55769,0.44284,0.85744,0.7268,0.61405,0.63494,0.24649,1.71497,1.85748,1.73073,0.00101,0.00101,0.00101
252,803.687,0.58272,0.44897,0.84825,0.83928,0.46154,0.53385,0.23382,1.85487,2.21053,1.8528,0.00100604,0.00100604,0.00100604
253,806.827,0.59443,0.45206,0.85587,0.68574,0.53846,0.46501,0.25132,1.90607,2.48506,1.87194,0.00100208,0.00100208,0.00100208
254,809.976,0.54123,0.44731,0.85713,0.85895,0.53846,0.65568,0.28476,1.85243,2.4445,1.82603,0.00099812,0.00099812,0.00099812
255,813.05,0.57059,0.44318,0.866,0.72456,0.60773,0.67206,0.31896,1.78398,2.34851,1.76052,0.00099416,0.00099416,0.00099416
256,816.214,0.5057,0.40599,0.82207,0.92836,0.46154,0.65267,0.29446,1.77063,2.03366,1.82824,0.0009902,0.0009902,0.0009902
257,819.374,0.59363,0.44549,0.86097,0.68608,0.53846,0.653,0.32178,1.80175,2.01486,1.9059,0.00098624,0.00098624,0.00098624
258,822.545,0.57726,0.43826,0.80663,0.57587,0.53846,0.60984,0.28659,1.77796,2.11891,1.88149,0.00098228,0.00098228,0.00098228
259,825.67,0.53413,0.41151,0.84187,0.60379,0.53846,0.59801,0.26153,1.81631,2.18649,1.93458,0.00097832,0.00097832,0.00097832
260,828.833,0.56688,0.43727,0.8703,0.53259,0.46154,0.50448,0.27492,1.87823,1.92967,1.94944,0.00097436,0.00097436,0.00097436
261,831.991,0.59759,0.42358,0.86597,0.44933,0.69052,0.48413,0.27291,1.84197,1.91729,1.96018,0.0009704,0.0009704,0.0009704
262,835.122,0.51253,0.40758,0.84957,0.57966,0.53846,0.60652,0.29215,1.7398,1.93457,1.87711,0.00096644,0.00096644,0.00096644
263,838.336,0.54963,0.42447,0.85684,0.75835,0.53846,0.6288,0.31776,1.67608,2.05265,1.8359,0.00096248,0.00096248,0.00096248
264,841.641,0.62229,0.4505,0.89545,0.83936,0.46154,0.56606,0.29223,1.74775,2.36146,1.81399,0.00095852,0.00095852,0.00095852
265,844.81,0.5562,0.37878,0.83533,0.62116,0.38462,0.41538,0.26138,1.77981,2.60401,1.80934,0.00095456,0.00095456,0.00095456
266,847.999,0.55176,0.42263,0.84049,0.68765,0.38462,0.42535,0.27235,1.83268,2.51915,1.85577,0.0009506,0.0009506,0.0009506
267,851.081,0.58394,0.42826,0.87238,0.67511,0.38462,0.39895,0.26011,1.87093,2.619,1.91909,0.00094664,0.00094664,0.00094664
268,854.295,0.53983,0.41365,0.84255,0.62275,0.53846,0.56154,0.26954,1.87891,2.60649,1.93629,0.00094268,0.00094268,0.00094268
269,857.466,0.60142,0.40662,0.86826,0.6275,0.53846,0.5582,0.24771,1.82679,2.58519,1.9713,0.00093872,0.00093872,0.00093872
270,860.533,0.60387,0.4321,0.86667,0.59943,0.46154,0.55653,0.25435,1.78005,2.64418,1.91337,0.00093476,0.00093476,0.00093476
271,863.593,0.60786,0.42372,0.82153,0.59385,0.46154,0.52857,0.24091,1.77041,2.55286,1.88725,0.0009308,0.0009308,0.0009308
272,866.809,0.5449,0.42092,0.82885,0.59484,0.46154,0.55489,0.26087,1.83081,2.47301,2.03847,0.00092684,0.00092684,0.00092684
273,869.997,0.60942,0.42795,0.85992,0.58095,0.46154,0.53416,0.2626,1.76167,2.41526,2.02676,0.00092288,0.00092288,0.00092288
274,873.246,0.54239,0.42276,0.85669,0.6469,0.46154,0.59759,0.29414,1.70036,2.20481,2.00037,0.00091892,0.00091892,0.00091892
275,876.363,0.51752,0.41905,0.83336,0.73041,0.46154,0.5815,0.29707,1.71011,2.196,1.95702,0.00091496,0.00091496,0.00091496
276,879.545,0.51921,0.42845,0.84242,0.56515,0.61538,0.61696,0.33676,1.74706,2.19476,1.90493,0.000911,0.000911,0.000911
277,882.62,0.56581,0.41652,0.8466,0.55974,0.61538,0.59157,0.3288,1.73001,2.15195,1.90435,0.00090704,0.00090704,0.00090704
278,885.645,0.5826,0.39415,0.85338,0.65241,0.61538,0.6024,0.31216,1.72703,2.00206,1.90512,0.00090308,0.00090308,0.00090308
279,888.835,0.57417,0.4415,0.84557,0.65877,0.61538,0.61537,0.31648,1.8146,1.77667,2.07018,0.00089912,0.00089912,0.00089912
280,891.9,0.58959,0.41771,0.87329,0.58367,0.76923,0.64609,0.34571,1.73413,1.78433,1.92574,0.00089516,0.00089516,0.00089516
281,895.086,0.55593,0.40036,0.85298,0.57904,0.76923,0.66835,0.35705,1.72801,1.82056,1.86231,0.0008912,0.0008912,0.0008912
282,898.142,0.55858,0.40862,0.86314,0.58296,0.76923,0.66313,0.34155,1.77867,1.74123,1.89409,0.00088724,0.00088724,0.00088724
283,901.318,0.52043,0.39213,0.84803,0.64273,0.84615,0.74008,0.34358,1.77749,1.82765,1.90673,0.00088328,0.00088328,0.00088328
284,904.622,0.58113,0.41585,0.86624,0.64563,0.84118,0.7193,0.32615,1.72127,1.93938,1.90069,0.00087932,0.00087932,0.00087932
285,907.799,0.49101,0.38272,0.82811,0.57867,0.76923,0.67418,0.29674,1.74739,1.98592,1.97553,0.00087536,0.00087536,0.00087536
286,910.8,0.52077,0.39166,0.8499,0.68558,0.69231,0.66672,0.26682,1.83653,2.06887,2.12026,0.0008714,0.0008714,0.0008714
287,913.975,0.51555,0.39122,0.82931,0.7163,0.61538,0.68309,0.26274,1.98346,2.0632,2.24215,0.00086744,0.00086744,0.00086744
288,917.21,0.51404,0.39393,0.84931,0.7768,0.53846,0.70143,0.24894,2.04172,2.35768,2.22181,0.00086348,0.00086348,0.00086348
289,920.472,0.50941,0.39744,0.81254,0.81891,0.53846,0.68611,0.26521,1.99946,2.33834,2.18288,0.00085952,0.00085952,0.00085952
290,923.66,0.51176,0.39292,0.83114,0.79413,0.53846,0.67406,0.28478,1.94897,2.22461,2.17881,0.00085556,0.00085556,0.00085556
291,926.754,0.50957,0.39143,0.83269,0.76314,0.53846,0.66504,0.28653,1.85952,2.2959,2.15661,0.0008516,0.0008516,0.0008516
292,929.938,0.5899,0.41936,0.85033,0.63314,0.53846,0.63217,0.30267,1.68251,2.11844,2.09254,0.00084764,0.00084764,0.00084764
293,932.983,0.51234,0.40047,0.81532,0.51539,0.76923,0.64407,0.29473,1.71094,1.95385,2.02922,0.00084368,0.00084368,0.00084368
