epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,558.361,0.69199,0.51494,0.86605,0.69306,0.53846,0.52315,0.2456,2.27571,2.49643,2.02357,0.0012872,0.0012872,0.0012872
182,561.234,0.76634,0.52554,0.94337,0.59468,0.45232,0.44057,0.23641,2.21499,2.39,1.96354,0.00128324,0.00128324,0.00128324
183,564.15,0.71542,0.56497,0.88176,0.45963,0.46154,0.45105,0.24217,2.18048,2.43681,1.91659,0.00127928,0.00127928,0.00127928
184,567.262,0.73102,0.53072,0.91625,0.87711,0.38462,0.4787,0.24622,2.22481,2.50049,1.83255,0.00127532,0.00127532,0.00127532
185,570.186,0.77977,0.56472,0.92127,0.62491,0.38462,0.46784,0.22836,2.1926,2.55808,1.82944,0.00127136,0.00127136,0.00127136
186,573.256,0.67749,0.49895,0.88614,0.60284,0.38462,0.43979,0.20673,2.11525,2.5806,1.84534,0.0012674,0.0012674,0.0012674
187,576.31,0.74344,0.5499,0.89851,0.73474,0.46154,0.5009,0.20766,1.99714,2.82499,1.78566,0.00126344,0.00126344,0.00126344
188,579.383,0.71225,0.53202,0.90278,0.8561,0.45818,0.50064,0.24152,1.91522,2.68806,1.77158,0.00125948,0.00125948,0.00125948
189,582.273,0.69034,0.52998,0.87132,0.80882,0.46154,0.49557,0.23605,2.00991,2.57022,1.80742,0.00125552,0.00125552,0.00125552
190,585.19,0.68197,0.50377,0.93864,0.82986,0.46154,0.5008,0.23242,1.93533,2.35544,1.74031,0.00125156,0.00125156,0.00125156
191,588.27,0.67756,0.51528,0.91351,0.83418,0.46154,0.51307,0.2261,1.89579,2.47648,1.71795,0.0012476,0.0012476,0.0012476
192,591.211,0.65638,0.49209,0.89292,0.78301,0.46154,0.56603,0.26222,1.78694,2.66408,1.73065,0.00124364,0.00124364,0.00124364
193,594.222,0.67738,0.48695,0.87645,0.81489,0.46154,0.6026,0.2707,1.77869,2.56929,1.64056,0.00123968,0.00123968,0.00123968
194,597.245,0.63875,0.50026,0.89545,0.83168,0.46154,0.6041,0.25907,1.88849,2.35019,1.59529,0.00123572,0.00123572,0.00123572
195,600.235,0.722,0.52351,0.90789,0.82694,0.46154,0.58661,0.24117,1.97296,2.29375,1.67158,0.00123176,0.00123176,0.00123176
196,603.331,0.67703,0.50974,0.90107,0.82012,0.46154,0.55451,0.21534,2.00501,2.14644,1.8674,0.0012278,0.0012278,0.0012278
197,606.475,0.67649,0.51085,0.90683,0.82292,0.46154,0.53954,0.21732,1.88616,2.30745,1.78785,0.00122384,0.00122384,0.00122384
198,609.469,0.6885,0.4991,0.91477,0.8314,0.46154,0.57857,0.21763,1.90136,2.51538,1.80844,0.00121988,0.00121988,0.00121988
199,612.468,0.71119,0.52478,0.89685,0.83319,0.46154,0.59074,0.2351,1.85063,2.6256,1.71649,0.00121592,0.00121592,0.00121592
200,615.602,0.66415,0.48932,0.91103,0.73425,0.46154,0.60478,0.27169,1.80911,2.38611,1.66638,0.00121196,0.00121196,0.00121196
201,618.487,0.66505,0.50849,0.9001,0.59877,0.69231,0.64156,0.33398,1.78878,2.24985,1.65329,0.001208,0.001208,0.001208
202,621.516,0.65531,0.49084,0.89174,0.60355,0.61538,0.61179,0.29592,1.86939,2.43261,1.66172,0.00120404,0.00120404,0.00120404
203,624.527,0.70747,0.51365,0.8935,0.62197,0.53846,0.53937,0.28091,2.10563,2.23945,1.84401,0.00120008,0.00120008,0.00120008
204,627.621,0.66881,0.5355,0.91549,0.62566,0.53846,0.53987,0.25644,2.08959,2.16511,1.92035,0.00119612,0.00119612,0.00119612
205,630.602,0.6145,0.50147,0.87849,0.65222,0.53846,0.55154,0.27514,2.05264,2.14686,1.87838,0.00119216,0.00119216,0.00119216
206,633.671,0.66522,0.46619,0.86938,0.66635,0.53846,0.59183,0.31205,2.00125,2.0963,1.81516,0.0011882,0.0011882,0.0011882
207,636.818,0.66779,0.49521,0.88977,0.83135,0.46154,0.59437,0.3249,1.93836,2.23655,1.69525,0.00118424,0.00118424,0.00118424
208,639.854,0.65127,0.50452,0.88319,0.98151,0.46154,0.57116,0.30853,1.85265,2.42712,1.61909,0.00118028,0.00118028,0.00118028
209,642.92,0.64254,0.48549,0.8469,0.98122,0.46154,0.56558,0.31791,1.83297,2.43952,1.6052,0.00117632,0.00117632,0.00117632
210,645.983,0.66772,0.47827,0.87457,0.98665,0.46154,0.57865,0.35051,1.82374,2.37091,1.63582,0.00117236,0.00117236,0.00117236
211,648.934,0.68648,0.50618,0.90522,0.82671,0.46154,0.58805,0.32909,1.8729,2.19429,1.69199,0.0011684,0.0011684,0.0011684
212,651.874,0.65201,0.47883,0.88764,0.72197,0.46154,0.58717,0.28201,1.90077,1.85348,1.81369,0.00116444,0.00116444,0.00116444
213,654.907,0.64283,0.47879,0.90212,0.60396,0.38462,0.44233,0.27093,1.95274,1.88135,1.883,0.00116048,0.00116048,0.00116048
214,657.971,0.63043,0.46831,0.88282,0.597,0.38462,0.42003,0.25417,1.93115,1.94981,1.87307,0.00115652,0.00115652,0.00115652
215,661.063,0.66929,0.4914,0.88365,0.61246,0.38462,0.4099,0.25255,2.06854,1.91447,1.95264,0.00115256,0.00115256,0.00115256
216,664.146,0.66344,0.47617,0.86021,0.56926,0.30769,0.3819,0.21663,2.26507,1.92871,2.06078,0.0011486,0.0011486,0.0011486
217,667.141,0.65216,0.46289,0.87676,0.47944,0.30769,0.36292,0.19912,2.11568,2.4064,1.93219,0.00114464,0.00114464,0.00114464
218,670.396,0.63606,0.47631,0.89237,0.42888,0.38462,0.33696,0.20632,1.98575,2.63893,1.88089,0.00114068,0.00114068,0.00114068
219,673.431,0.60527,0.47052,0.8639,0.53412,0.46154,0.40808,0.17135,2.05807,2.56993,1.99604,0.00113672,0.00113672,0.00113672
220,676.486,0.63459,0.46384,0.88207,0.64666,0.46154,0.43449,0.19258,1.91781,2.67574,1.89919,0.00113276,0.00113276,0.00113276
221,679.486,0.63676,0.46217,0.86609,0.43911,0.38462,0.30926,0.19476,1.93172,2.52731,1.88258,0.0011288,0.0011288,0.0011288
222,682.532,0.60775,0.44668,0.90661,0.44179,0.38462,0.36855,0.21918,1.99564,2.45161,1.88524,0.00112484,0.00112484,0.00112484
223,685.531,0.63761,0.46416,0.89605,0.48458,0.38462,0.44337,0.28759,2.02706,2.32353,1.81589,0.00112088,0.00112088,0.00112088
224,688.574,0.60651,0.46145,0.88072,0.61182,0.38462,0.40336,0.27493,2.09482,2.00187,1.80127,0.00111692,0.00111692,0.00111692
225,691.574,0.58773,0.43736,0.86191,0.81118,0.46154,0.52036,0.2966,2.00378,2.05592,1.73537,0.00111296,0.00111296,0.00111296
226,694.621,0.58386,0.44505,0.8675,0.82593,0.46154,0.52578,0.27925,1.83156,2.23043,1.58975,0.001109,0.001109,0.001109
227,697.624,0.65835,0.46149,0.90447,0.83134,0.46154,0.55907,0.24824,1.77655,2.72443,1.50872,0.00110504,0.00110504,0.00110504
228,700.766,0.66921,0.48479,0.91374,0.82721,0.46154,0.5596,0.26432,1.79508,2.94693,1.41017,0.00110108,0.00110108,0.00110108
229,703.834,0.60631,0.44686,0.88379,0.83237,0.46154,0.51902,0.26415,1.76857,2.70892,1.38061,0.00109712,0.00109712,0.00109712
230,706.873,0.59665,0.48289,0.89229,0.82129,0.46154,0.55491,0.27396,1.75541,2.74731,1.39058,0.00109316,0.00109316,0.00109316
231,709.939,0.63468,0.47336,0.87251,0.67578,0.38462,0.44465,0.25206,1.66335,2.8375,1.36903,0.0010892,0.0010892,0.0010892
232,712.915,0.62904,0.44551,0.87939,0.85691,0.46078,0.53027,0.29225,1.67544,2.86221,1.41527,0.00108524,0.00108524,0.00108524
233,715.909,0.63242,0.47157,0.89548,0.81396,0.46154,0.54187,0.30657,1.70166,2.75577,1.47589,0.00108128,0.00108128,0.00108128
234,718.932,0.57837,0.44176,0.83871,0.7363,0.46154,0.56518,0.30573,1.72487,2.72211,1.54348,0.00107732,0.00107732,0.00107732
235,721.951,0.64169,0.46012,0.84854,0.74109,0.46154,0.56998,0.33323,1.73396,2.63649,1.59391,0.00107336,0.00107336,0.00107336
236,725.04,0.62758,0.45034,0.86856,0.66447,0.46154,0.57604,0.31362,1.74291,2.28396,1.66195,0.0010694,0.0010694,0.0010694
237,728.032,0.60199,0.52602,0.88069,0.7458,0.46154,0.59288,0.32451,1.7207,2.17623,1.66153,0.00106544,0.00106544,0.00106544
238,731.09,0.65739,0.44919,0.90362,0.82809,0.46154,0.62488,0.35044,1.72065,2.14511,1.6567,0.00106148,0.00106148,0.00106148
239,734.173,0.61361,0.42798,0.85515,0.78417,0.38462,0.52421,0.32107,1.78573,2.12789,1.69536,0.00105752,0.00105752,0.00105752
240,737.188,0.61352,0.4719,0.88572,0.98013,0.46154,0.62355,0.28786,1.82852,2.32671,1.69811,0.00105356,0.00105356,0.00105356
241,740.2,0.57342,0.43606,0.84667,0.97608,0.46154,0.62328,0.27809,1.84803,2.24598,1.72197,0.0010496,0.0010496,0.0010496
242,743.237,0.60798,0.44593,0.86505,0.83963,0.46154,0.57371,0.25865,1.89293,2.13272,1.75708,0.00104564,0.00104564,0.00104564
243,746.267,0.63257,0.44847,0.88416,0.8241,0.46154,0.58694,0.3003,1.91062,2.13256,1.77897,0.00104168,0.00104168,0.00104168
244,749.353,0.57419,0.44217,0.85588,0.68882,0.38462,0.49678,0.27863,1.9377,1.95748,1.83413,0.00103772,0.00103772,0.00103772
245,752.216,0.57127,0.42757,0.85137,0.84036,0.46154,0.59368,0.33013,1.90077,2.07187,1.78304,0.00103376,0.00103376,0.00103376
246,755.228,0.57644,0.4548,0.81439,0.84274,0.46154,0.63423,0.31993,1.82475,2.00472,1.75548,0.0010298,0.0010298,0.0010298
247,758.246,0.60486,0.43996,0.85458,0.92558,0.38462,0.62628,0.34048,1.86018,1.97035,1.75198,0.00102584,0.00102584,0.00102584
248,761.275,0.56495,0.4214,0.811,0.63063,0.52634,0.60807,0.29216,1.94892,2.23184,1.77383,0.00102188,0.00102188,0.00102188
249,764.311,0.55407,0.43309,0.87877,0.45719,0.46154,0.41875,0.23724,2.0302,2.14658,1.84113,0.00101792,0.00101792,0.00101792
250,767.38,0.6242,0.44982,0.8826,0.44955,0.46154,0.437,0.25928,1.99525,2.2101,1.79644,0.00101396,0.00101396,0.00101396
251,770.378,0.57633,0.42197,0.86829,0.49507,0.53846,0.56114,0.27852,2.06783,2.31443,1.80887,0.00101,0.00101,0.00101
252,773.442,0.6399,0.45065,0.88348,0.57652,0.46154,0.51058,0.23559,1.911,2.50607,1.67817,0.00100604,0.00100604,0.00100604
253,776.456,0.61537,0.44823,0.86842,0.49184,0.38462,0.34106,0.21063,1.89314,2.59731,1.66143,0.00100208,0.00100208,0.00100208
254,779.375,0.5636,0.4514,0.86525,0.53024,0.38462,0.32126,0.20855,1.90105,2.63726,1.66942,0.00099812,0.00099812,0.00099812
255,782.323,0.61482,0.44176,0.88046,0.71119,0.37961,0.36047,0.24848,1.89341,2.71932,1.66788,0.00099416,0.00099416,0.00099416
256,785.344,0.55197,0.40384,0.83969,0.79669,0.46154,0.52687,0.24864,1.90734,2.50951,1.71833,0.0009902,0.0009902,0.0009902
257,788.343,0.68317,0.47776,0.86787,0.72817,0.46154,0.53337,0.24993,1.97487,2.31037,1.78567,0.00098624,0.00098624,0.00098624
258,791.432,0.56858,0.42194,0.80696,0.69588,0.46154,0.52022,0.22274,2.01719,2.27759,1.81791,0.00098228,0.00098228,0.00098228
259,794.352,0.55963,0.42984,0.8655,0.64685,0.46154,0.53146,0.22074,2.02023,2.24338,1.83965,0.00097832,0.00097832,0.00097832
260,797.44,0.59912,0.42795,0.88082,0.66998,0.46154,0.56321,0.23383,1.95973,2.21343,1.83006,0.00097436,0.00097436,0.00097436
261,800.53,0.62166,0.41918,0.88385,0.65328,0.46154,0.56036,0.24133,1.83039,2.26772,1.72629,0.0009704,0.0009704,0.0009704
262,803.521,0.58845,0.43675,0.87641,0.72104,0.46154,0.60225,0.22147,1.81135,2.42157,1.69494,0.00096644,0.00096644,0.00096644
263,806.539,0.60557,0.44589,0.87755,0.71521,0.46154,0.59342,0.22327,1.84702,2.59001,1.70603,0.00096248,0.00096248,0.00096248
264,809.492,0.59172,0.44874,0.87463,0.84254,0.46154,0.59378,0.23607,1.87098,2.70847,1.67905,0.00095852,0.00095852,0.00095852
265,812.497,0.59221,0.4348,0.85494,0.6206,0.38462,0.43105,0.24361,1.98217,2.51873,1.75704,0.00095456,0.00095456,0.00095456
266,815.562,0.57907,0.43822,0.85579,0.64526,0.30769,0.42274,0.26961,2.11598,2.30116,1.87317,0.0009506,0.0009506,0.0009506
267,818.605,0.66505,0.47102,0.90487,0.62785,0.38462,0.44432,0.26356,2.14359,2.18081,1.91421,0.00094664,0.00094664,0.00094664
268,821.637,0.56603,0.44774,0.83892,0.8952,0.46154,0.57993,0.27221,2.03197,2.33945,1.79514,0.00094268,0.00094268,0.00094268
269,824.696,0.56868,0.43716,0.87486,0.80256,0.46154,0.56275,0.24942,2.09088,2.45578,1.82077,0.00093872,0.00093872,0.00093872
270,827.598,0.59313,0.5101,0.87229,0.77093,0.38462,0.52016,0.22843,2.13215,2.5503,1.84264,0.00093476,0.00093476,0.00093476
271,830.733,0.63415,0.42084,0.82978,0.77102,0.38462,0.52862,0.22007,2.06961,2.69126,1.76457,0.0009308,0.0009308,0.0009308
272,833.85,0.56605,0.41893,0.83742,0.6083,0.38462,0.50001,0.25291,1.97526,2.83124,1.65851,0.00092684,0.00092684,0.00092684
273,836.897,0.58728,0.41701,0.86148,0.62068,0.38462,0.52526,0.25923,1.92754,2.90431,1.6536,0.00092288,0.00092288,0.00092288
274,839.998,0.52009,0.39435,0.84617,0.72804,0.38462,0.52143,0.28142,1.91311,3.05022,1.72777,0.00091892,0.00091892,0.00091892
275,842.925,0.57865,0.40696,0.85352,0.69269,0.38462,0.54639,0.27846,1.90318,2.92334,1.71228,0.00091496,0.00091496,0.00091496
276,845.978,0.54758,0.42382,0.85346,0.74291,0.38462,0.47535,0.24581,1.878,2.54502,1.70216,0.000911,0.000911,0.000911
277,848.86,0.56483,0.42738,0.85282,0.53328,0.46154,0.46658,0.26531,1.71754,2.4902,1.60693,0.00090704,0.00090704,0.00090704
278,851.931,0.52741,0.40717,0.84968,0.66364,0.46154,0.4877,0.26665,1.6677,2.57371,1.56781,0.00090308,0.00090308,0.00090308
279,854.956,0.55246,0.41718,0.84037,0.66345,0.46154,0.46886,0.23923,1.7396,2.79058,1.56472,0.00089912,0.00089912,0.00089912
280,857.99,0.58988,0.41975,0.8711,0.65048,0.46154,0.4554,0.21864,1.89631,2.81855,1.62456,0.00089516,0.00089516,0.00089516
281,861.01,0.56999,0.41724,0.8531,0.65253,0.46154,0.47536,0.22812,1.93555,2.75877,1.68105,0.0008912,0.0008912,0.0008912
282,864.127,0.59913,0.42736,0.86717,0.65298,0.46154,0.48836,0.25313,1.92744,2.63059,1.71215,0.00088724,0.00088724,0.00088724
283,867.161,0.52127,0.41991,0.85351,0.67681,0.46154,0.49979,0.2603,1.8886,2.41528,1.73661,0.00088328,0.00088328,0.00088328
284,870.233,0.61357,0.46685,0.85899,0.64579,0.46154,0.51429,0.28874,1.92081,2.64939,1.81672,0.00087932,0.00087932,0.00087932
285,873.271,0.53951,0.41184,0.84656,0.69243,0.46154,0.54511,0.29592,1.90806,2.72193,1.78941,0.00087536,0.00087536,0.00087536
286,876.274,0.55352,0.4062,0.85738,0.72925,0.46154,0.50304,0.26153,1.90903,2.80907,1.75642,0.0008714,0.0008714,0.0008714
287,879.279,0.55446,0.40257,0.83205,0.73042,0.46154,0.47215,0.25328,1.88789,2.84709,1.72621,0.00086744,0.00086744,0.00086744
288,882.396,0.57358,0.42447,0.85751,0.82366,0.46154,0.51422,0.2744,1.75686,2.59907,1.58863,0.00086348,0.00086348,0.00086348
289,885.408,0.55247,0.40628,0.82683,0.80195,0.46154,0.50951,0.24265,1.74985,2.53349,1.58628,0.00085952,0.00085952,0.00085952
290,888.456,0.54651,0.40251,0.84927,0.81147,0.46154,0.52653,0.25457,1.72851,2.51993,1.58143,0.00085556,0.00085556,0.00085556
291,891.553,0.51738,0.39009,0.84003,0.84093,0.46154,0.54625,0.27869,1.64891,2.48929,1.55896,0.0008516,0.0008516,0.0008516
292,894.59,0.55316,0.38774,0.84631,0.73952,0.38462,0.39357,0.2457,1.7508,2.65743,1.61055,0.00084764,0.00084764,0.00084764
293,897.717,0.51195,0.38347,0.82207,0.94184,0.46154,0.52729,0.26816,1.79462,2.67604,1.64263,0.00084368,0.00084368,0.00084368
294,900.681,0.54108,0.4063,0.8497,0.8876,0.46154,0.52729,0.27206,1.80953,2.68128,1.6566,0.00083972,0.00083972,0.00083972
295,903.703,0.47833,0.38714,0.83108,0.81082,0.46154,0.54578,0.30456,1.82712,2.45048,1.66739,0.00083576,0.00083576,0.00083576
296,906.758,0.54175,0.41011,0.83322,0.65822,0.46154,0.55213,0.28564,1.95296,2.30626,1.79663,0.0008318,0.0008318,0.0008318
297,909.606,0.52778,0.39617,0.85505,0.61831,0.46154,0.54026,0.28305,1.9396,2.14816,1.81514,0.00082784,0.00082784,0.00082784
298,912.658,0.61405,0.40792,0.84731,0.64211,0.46154,0.52134,0.26033,1.9197,2.1454,1.79739,0.00082388,0.00082388,0.00082388
299,915.699,0.5829,0.4349,0.85842,0.65771,0.46154,0.52941,0.25663,1.93139,2.21982,1.78857,0.00081992,0.00081992,0.00081992
300,918.713,0.56817,0.43287,0.85231,0.69199,0.46154,0.50337,0.26732,1.89294,2.47538,1.6456,0.00081596,0.00081596,0.00081596
301,921.776,0.52384,0.40215,0.83154,0.7183,0.46154,0.49221,0.26948,1.85153,2.69532,1.58391,0.000812,0.000812,0.000812
302,924.817,0.4853,0.37658,0.83744,0.72263,0.46154,0.49367,0.27654,1.81811,2.83714,1.56724,0.00080804,0.00080804,0.00080804
303,927.975,0.51399,0.36813,0.82549,0.72019,0.46154,0.49367,0.2846,1.78217,2.80822,1.54546,0.00080408,0.00080408,0.00080408
304,931.125,0.50112,0.38804,0.8306,0.7439,0.46154,0.50924,0.29283,1.67413,2.53809,1.51523,0.00080012,0.00080012,0.00080012
305,934.122,0.45221,0.35061,0.82873,0.77831,0.46154,0.50575,0.28489,1.75035,2.40133,1.5738,0.00079616,0.00079616,0.00079616
306,937.221,0.49562,0.37534,0.83304,0.64413,0.38462,0.39934,0.26125,1.83997,2.2975,1.60454,0.0007922,0.0007922,0.0007922
307,940.215,0.53517,0.42832,0.8644,0.64238,0.38462,0.40765,0.26195,1.91353,2.35864,1.65252,0.00078824,0.00078824,0.00078824
308,943.322,0.49494,0.37879,0.83835,0.67789,0.46154,0.51742,0.2804,1.98961,2.32245,1.71954,0.00078428,0.00078428,0.00078428
309,946.278,0.50688,0.38428,0.79908,0.6564,0.46154,0.47658,0.26097,1.95019,2.44132,1.71555,0.00078032,0.00078032,0.00078032
310,949.202,0.51033,0.38737,0.8092,0.67053,0.46154,0.46066,0.2698,1.9227,2.60252,1.70211,0.00077636,0.00077636,0.00077636
311,952.244,0.49045,0.37948,0.82739,0.70733,0.46154,0.46753,0.26073,1.95615,2.65792,1.72434,0.0007724,0.0007724,0.0007724
312,955.228,0.49625,0.37949,0.8445,0.76745,0.46154,0.51031,0.22997,1.98502,2.67564,1.79358,0.00076844,0.00076844,0.00076844
313,958.252,0.55138,0.41682,0.83924,0.79953,0.46154,0.51433,0.23667,2.01173,2.74574,1.81425,0.00076448,0.00076448,0.00076448
314,961.358,0.54854,0.38278,0.84026,0.66919,0.38462,0.44766,0.24763,2.00076,2.69996,1.78129,0.00076052,0.00076052,0.00076052
315,964.405,0.55214,0.39666,0.83941,0.55591,0.38462,0.40878,0.23897,1.9511,2.66773,1.73329,0.00075656,0.00075656,0.00075656
316,967.456,0.51199,0.39158,0.84648,0.65268,0.46154,0.50031,0.24747,1.92685,2.67201,1.7582,0.0007526,0.0007526,0.0007526
317,970.482,0.52566,0.37396,0.85339,0.7501,0.53846,0.54995,0.24998,1.87902,2.8095,1.73514,0.00074864,0.00074864,0.00074864
318,973.503,0.48472,0.37487,0.86214,0.74484,0.53846,0.56206,0.25057,1.93897,2.63885,1.76646,0.00074468,0.00074468,0.00074468
319,976.581,0.49131,0.37981,0.8064,0.7427,0.53846,0.57966,0.25294,1.95843,2.76123,1.76218,0.00074072,0.00074072,0.00074072
320,979.549,0.48809,0.37116,0.83677,0.61489,0.46154,0.49259,0.27108,1.87061,2.84213,1.68255,0.00073676,0.00073676,0.00073676
321,982.552,0.52798,0.39558,0.84989,0.59715,0.38462,0.40531,0.25968,1.87044,2.90458,1.68195,0.0007328,0.0007328,0.0007328
322,985.58,0.47272,0.36414,0.84965,0.66136,0.46154,0.4769,0.27633,1.91185,2.75255,1.72393,0.00072884,0.00072884,0.00072884
323,988.617,0.50807,0.39414,0.83111,0.59711,0.38462,0.43445,0.25363,1.97252,2.69539,1.76051,0.00072488,0.00072488,0.00072488
324,991.726,0.49819,0.37208,0.84693,0.64963,0.46154,0.5044,0.2422,2.12707,2.67069,1.88305,0.00072092,0.00072092,0.00072092
325,994.816,0.45805,0.36386,0.80706,0.69416,0.46154,0.51069,0.24068,2.07353,2.69899,1.85566,0.00071696,0.00071696,0.00071696
326,997.841,0.50217,0.35808,0.8421,0.78729,0.46154,0.491,0.20255,2.05185,2.60176,1.84325,0.000713,0.000713,0.000713
327,1000.81,0.52364,0.39206,0.8243,0.82852,0.46154,0.47863,0.19797,2.06669,2.58936,1.84736,0.00070904,0.00070904,0.00070904
328,1003.87,0.45223,0.34963,0.82312,0.83133,0.46154,0.50794,0.21541,2.0475,2.68377,1.86259,0.00070508,0.00070508,0.00070508
329,1006.9,0.45802,0.38263,0.84902,0.82763,0.46154,0.51388,0.2305,2.02279,2.73362,1.84773,0.00070112,0.00070112,0.00070112
330,1009.91,0.49035,0.3744,0.82242,0.82709,0.46154,0.53677,0.25005,1.9885,2.78091,1.83549,0.00069716,0.00069716,0.00069716
331,1012.94,0.49562,0.37498,0.81335,0.82797,0.46154,0.56396,0.27355,1.99217,2.74328,1.82342,0.0006932,0.0006932,0.0006932
332,1015.99,0.46359,0.38255,0.83869,0.83771,0.46154,0.57388,0.24096,1.94922,2.64755,1.71066,0.00068924,0.00068924,0.00068924
333,1018.99,0.5136,0.36253,0.81726,0.83599,0.46154,0.57732,0.24575,1.93091,2.58412,1.68847,0.00068528,0.00068528,0.00068528
334,1022,0.4577,0.3796,0.82613,0.84972,0.46154,0.57723,0.26767,1.98705,2.66734,1.70124,0.00068132,0.00068132,0.00068132
335,1025.06,0.45163,0.35274,0.81965,0.83588,0.46154,0.55743,0.25539,2.0395,2.84842,1.72607,0.00067736,0.00067736,0.00067736
336,1028.2,0.4577,0.37915,0.801,0.83849,0.46154,0.52605,0.23678,1.99041,2.96979,1.72359,0.0006734,0.0006734,0.0006734
337,1031.27,0.4262,0.34977,0.81319,0.83656,0.46154,0.54616,0.24677,1.99177,2.95793,1.73946,0.00066944,0.00066944,0.00066944
338,1034.35,0.42657,0.36121,0.82522,0.82773,0.46154,0.5701,0.27209,2.01703,2.8017,1.76034,0.00066548,0.00066548,0.00066548
